Diff,4.000000330961484e-09,0.017857138514074222,4.737955805467209e-09,0.17314286307301074,0.03157895639742492,0.4038461636800008,0.030769216358237372,0.9499999736199811,0.5688888621529031,4.412499862900006,5.142857004357154
,,,,,,,,,,,
Stat,Mean,Repetitions,10,Stratification,_young__male,,,,,,
BP,0,1,2,3,4,5,6,7,8,9,10
iBioSim,119.999999996,121.593055551271,123.006580739048,124.303860065615,125.619103632209,126.872741690629,128.008424225833,129.520777756947,130.544095209366,132.474666620347,133.133333275589
MIST,120.0,121.59999999999994,123.15849002849002,124.51640365686944,125.85835171261488,127.24545797339916,128.45258424908428,129.35522222222221,130.18041269841271,130.44510714285713,130.54166666666669
Diff,4.000000330961484e-09,0.006944448728944508,0.15190928944201687,0.21254359125444466,0.2392480804058721,0.3727162827701562,0.44416002325127124,0.16555553472480256,0.3636825109532822,2.029559477489869,2.59166660892231
,,,,,,,,,,,
Stat,STD,Repetitions,10,Stratification,_young__male,,,,,,
BP,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,0.019284088310697,0.13343069919712,0.280204622738499,0.733369193927449,0.904891195877773,0.980678851730847,1.54139863273334,1.9568029443098,2.5276134990144,2.77568807165547
MIST,0.0,1.4979556132593925e-14,0.042234923130900638,0.11252740037353459,0.33539295959313137,0.63115412408455418,0.88508876275563986,1.0761817188127294,1.893314809696977,1.4475332451271405,2.2585972057603492
Diff,0.0,0.01928408831068202,0.09119577606621937,0.1676772223649644,0.39797623433431767,0.2737370717932188,0.09559008897520715,0.4652169139206106,0.0634881346128231,1.0800802538872596,0.517090865895121
,,,,,,,,,,,
Stat,Min,Repetitions,10,Stratification,_old__male,,,,,,
BP,0,1,2,3,4,5,6,7,8,9,10
iBioSim,119.999999994,124.026315782946,127.445454533869,131.166666652093,133.699999966575,133.166666622278,130.6999998693,132.049999933975,134.9999999325,133.833333288722,135.833333288056
MIST,120.0,124.09999999999995,128.09999999999997,131.06249999999997,133.8,134.41666666666666,132.8,132.05,132.8,133.8,130.5
Diff,5.999993391014868e-09,0.07368421705395178,0.6545454661309691,0.10416665209302778,0.10000003342500463,1.2500000443886563,2.1000001307000105,6.60250236705906e-08,2.199999932499992,0.03333328872199104,5.3333332880559965
,,,,,,,,,,,
Stat,Max,Repetitions,10,Stratification,_old__male,,,,,,
BP,0,1,2,3,4,5,6,7,8,9,10
iBioSim,119.999999994,124.124999993794,128.459999987154,132.539999973492,136.9999999315,136.749999931625,137.8999998621,139.3999998606,137.5999999312,133.833333288722,135.833333288056
MIST,120.0,124.09999999999995,128.31,132.18461538461537,136.46666666666667,137.66666666666666,137.63333333333333,135.2,135.99999999999997,138.79999999999998,137.5
Diff,5.999993391014868e-09,0.024999993794054376,0.14999998715398988,0.3553845888766318,0.5333332648333453,0.9166667350416446,0.2666665287666774,4.199999860600002,1.599999931200017,4.9666667112779805,1.6666667119440035
,,,,,,,,,,,
Stat,Mean,Repetitions,10,Stratification,_old__male,,,,,,
BP,0,1,2,3,4,5,6,7,8,9,10
iBioSim,119.999999994,124.090890086538,128.017138850426,131.854416648195,135.045555517974,134.795833275218,134.157407333011,134.504166568334,136.449999920225,133.833333288722,135.833333288056
MIST,120.0,124.09999999999995,128.19714285714286,131.87485302197803,134.70277777777775,135.80160714285716,134.63740740740741,133.65555555555557,135.0,135.99000000000001,134.90000000000001
Diff,5.999993391014868e-09,0.009109913461955443,0.1800040067168709,0.02043637378301355,0.3427777401962544,1.0057738676391637,0.4800000743964006,0.8486110127784343,1.4499999202249967,2.1566667112780067,0.9333332880559908
,,,,,,,,,,,
Stat,STD,Repetitions,10,Stratification,_old__male,,,,,,
BP,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,0.034366294704896,0.295115305299008,0.459702869827239,1.12634555068819,1.24596417190669,2.0990591739827,2.38355391711393,1.35030858175332,NA,NA
MIST,0.0,0.0,0.063270645667446154,0.31843991122560034,0.8006820223785569,1.1734949609767829,1.5975274104567048,1.0902662773632597,1.1523888232710244,2.0354360712142139,3.2093613071762421
Diff,0.0,0.034366294704896,0.2318446596315618,0.14126295860163868,0.3256635283096332,0.07246921092990721,0.501531763525995,1.2932876397506705,0.1979197584822956,2.035436071214214,3.209361307176242
,,,,,,,,,,,
Stat,Min,Repetitions,10,Stratification,_young__female,,,,,,
CostThisYear,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,15.5357142851594,15.3599999993856,15.6818181811054,14.8888888880617,14.5333333323644,15.214285713199,15.8333333320139,16.6249999979219,17.1111111092099,15.8571428548776
MIST,0.0,16.0,16.25925925925926,16.04,15.299999999999999,15.38888888888889,14.857142857142858,15.23076923076923,15.166666666666666,15.5,15.666666666666666
Diff,0.0,0.46428571484059944,0.8992592598736593,0.35818181889459844,0.41111111193829863,0.8555555565244894,0.35714285605614293,0.6025641012446705,1.4583333312552345,1.6111111092099009,0.19047618821093337
,,,,,,,,,,,
Stat,Max,Repetitions,10,Stratification,_young__female,,,,,,
CostThisYear,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,16.2499999994196,16.4999999994107,17.1249999992865,17.4545454537521,17.59999999912,18.59999999876,18.6153846139527,19.7142857128776,21.1428571398367,21.9999999975556
MIST,0.0,16.0,16.5,17.0,17.35,18.0,18.58823529411765,19.333333333333336,20.333333333333332,22.000000000000004,22.3
Diff,0.0,0.24999999941960027,5.892992760436755e-10,0.1249999992865014,0.1045454537520989,0.40000000087999865,0.011764704642352797,0.7179487193806366,0.6190476204557314,0.8571428601633038,0.30000000244439917
,,,,,,,,,,,
Stat,Mean,Repetitions,10,Stratification,_young__female,,,,,,
CostThisYear,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,15.9535714280115,16.1797777771735,16.4043640917261,16.2271212112781,16.3548663929398,16.7658288758279,17.1850177585299,18.3656185464142,19.3220887425678,19.3559920609183
MIST,0.0,16.0,16.474074074074075,16.676282051282051,16.578354037267083,16.823208020050124,17.290085200746965,17.646273701788406,18.067860472860474,18.68368686868687,19.781789321789326
Diff,0.0,0.04642857198849981,0.29429629690057624,0.27191795955594955,0.3512328259889834,0.46834162711032334,0.5242563249190653,0.4612559432585073,0.29775807355372663,0.6384018738809303,0.42579726087102543
,,,,,,,,,,,
Stat,STD,Repetitions,10,Stratification,_young__female,,,,,,
CostThisYear,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,0.177416902713306,0.360653955648071,0.479944509556493,0.924050934460378,1.02099156724066,1.04839631743388,0.786747333631959,1.13851614951888,1.3497606855576,1.66772422222279
MIST,0.0,0.0,0.075702270206201849,0.35001992679882765,0.5901014836791314,0.85263853035420145,1.0478781891105995,1.2129018959113413,1.6218624352840865,1.9916013337622018,2.0937129309913893
Diff,0.0,0.177416902713306,0.28495168544186916,0.12992458275766533,0.3339494507812466,0.16835303688645853,0.0005181283232804645,0.4261545622793823,0.48334628576520644,0.6418406482046017,0.4259887087685994
,,,,,,,,,,,
Stat,Min,Repetitions,10,Stratification,_old__female,,,,,,
CostThisYear,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,40.699999997965,39.7999999973467,38.5454545419504,38.7272727237521,37.9999999945714,33.49999998325,36.9999999815,36.79999999264,30.999999969,31.999999968
MIST,0.0,41.0,40.68421052631579,39.76923076923076,39.66666666666666,41.63636363636364,40.5,40.25,40.75,32.666666666666664,32.5
Diff,0.0,0.30000000203499866,0.8842105289690849,1.2237762272803607,0.9393939429145561,3.6363636417922436,7.0000000167500005,3.2500000185000033,3.9500000073600035,1.6666666976666633,0.5000000319999991
,,,,,,,,,,,
Stat,Max,Repetitions,10,Stratification,_old__female,,,,,,
CostThisYear,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,41.3499999979325,41.529411762263,42.9999999964167,47.2727272684298,47.499999988125,50.79999998984,57.999999942,47.49999997625,51.999999948,47.999999976
MIST,0.0,41.0,41.57142857142857,42.411764705882355,44.733333333333334,49.416666666666664,54.833333333333336,49.4,51.25,50.25,56.0
Diff,0.0,0.3499999979324997,0.042016809165566826,0.5882352905343424,2.539393935096463,1.9166666785416666,4.033333343493332,8.599999942000004,3.7500000237499975,1.7499999480000028,8.000000024000002
,,,,,,,,,,,
Stat,Mean,Repetitions,10,Stratification,_old__female,,,,,,
CostThisYear,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,40.9599999980106,40.7783031081789,40.6685314652302,41.9538095191316,42.1752380889338,43.7561471759879,44.2238888713355,40.662499986172,40.7962962735318,38.3055555320347
MIST,0.0,41.0,41.327944862155384,41.350695436744196,42.59647477522477,44.693729603729608,45.65427489177489,45.137922077922077,45.045833333333327,44.468333333333327,44.383333333333333
Diff,0.0,0.040000001989398015,0.5496417539764806,0.6821639715139938,0.6426652560931672,2.518491514795805,1.8981277157869911,0.9140332065865806,4.383333347161326,3.672037059801525,6.07777780129863
,,,,,,,,,,,
Stat,STD,Repetitions,10,Stratification,_old__female,,,,,,
CostThisYear,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,0.182269641531733,0.630100282088068,1.45801188076587,2.839489019478,3.30717593866695,4.60924547005265,6.3596259672137,3.51258225632771,7.40062768102366,4.99339842115126
MIST,0.0,0.0,0.31183180919403819,0.75265435930020164,1.5757564332364284,2.3512576575780297,3.9713382056104556,3.1710705384113012,4.0603572221671502,4.8700866344614964,7.1163392239702343
Diff,0.0,0.182269641531733,0.3182684728940298,0.7053575214656683,1.2637325862415716,0.9559182810889202,0.6379072644421941,3.1885554288023985,0.5477749658394404,2.5305410465621634,2.1229408028189747
,,,,,,,,,,,
Stat,Min,Repetitions,10,Stratification,_young__male,,,,,,
CostThisYear,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,15.5714285708724,14.157894736097,13.312499999168,11.09999999889,11.2499999985938,12.9999999981429,12.7142857124694,13.39999999732,14.39999999712,13.499999996625
MIST,0.0,16.0,15.96153846153846,15.421052631578949,14.944444444444445,15.09090909090909,14.624999999999998,14.0,14.0,11.75,12.0
Diff,0.0,0.4285714291276008,1.803643725441459,2.108552632410948,3.844444445554444,3.8409090923152895,1.6250000018570976,1.2857142875306007,0.6000000026799999,2.64999999712,1.4999999966250002
,,,,,,,,,,,
Stat,Max,Repetitions,10,Stratification,_young__male,,,,,,
CostThisYear,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,16.1785714279936,16.4999999993654,16.1428571420884,17.49999999875,17.6923076909467,18.6666666645926,19.999999996,20.59999999588,30.49999998475,26.19999999476
MIST,0.0,16.0,16.5,16.72,17.57894736842105,18.5,18.615384615384617,18.64285714285714,19.88888888888889,23.375,22.142857142857142
Diff,0.0,0.17857142799359949,6.345999281620607e-10,0.5771428579115998,0.07894736967105231,0.8076923090533015,0.05128204920798396,1.3571428531428609,0.7111111069911118,7.124999984750001,4.0571428519028565
,,,,,,,,,,,
Stat,Mean,Repetitions,10,Stratification,_young__male,,,,,,
CostThisYear,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,15.9305555549943,15.5329037210873,15.3462002400112,15.5477591025119,15.7454834039974,15.8473737353109,16.6011111084081,17.0015476153376,19.4533333260849,19.0777777693391
MIST,0.0,16.0,16.292450142450143,16.054678856231487,16.145879281537177,16.4909159467983,16.587640415140417,16.364603174603175,16.925515873015875,17.716785714285713,16.453571428571426
Diff,0.0,0.06944444500570057,0.7595464213628436,0.7084786162202867,0.5981201790252761,0.7454325428009003,0.7402666798295172,0.2365079338049263,0.0760317423217245,1.7365476117991854,2.6242063407676746
,,,,,,,,,,,
Stat,STD,Repetitions,10,Stratification,_young__male,,,,,,
CostThisYear,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,0.192840882472748,0.667153494072829,0.934015407705993,1.83342298195921,1.8097823890791,1.63446475416954,2.20199804984243,2.2015050487033,4.70592481382625,3.78469138356348
MIST,0.0,0.0,0.21117461565453208,0.3750913345784434,0.83848239898282084,1.2623082481691146,1.4751479379260777,1.5374024554467567,1.7393986565204007,3.6130166108962527,3.4536872642618883
Diff,0.0,0.192840882472748,0.4559788784182969,0.5589240731275495,0.9949405829763892,0.5474741409099855,0.1593168162434624,0.6645955943956732,0.4621063921828994,1.0929082029299977,0.3310041193015918
,,,,,,,,,,,
Stat,Min,Repetitions,10,Stratification,_old__male,,,,,,
CostThisYear,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,40.2631578926177,37.727272723843,38.2222222179753,35.7499999910625,35.49999998225,41.999999986,39.49999998025,37.999999962,55.6666666481111,46.9999999843333
MIST,0.0,41.0,41.0,37.875,36.8,37.0,40.5,38.0,35.5,31.0,32.0
Diff,0.0,0.7368421073823015,3.272727276156999,0.3472222179753004,1.050000008937495,1.500000017749997,1.4999999859999988,1.4999999802500028,2.499999961999997,24.666666648111097,14.9999999843333
,,,,,,,,,,,
Stat,Max,Repetitions,10,Stratification,_old__male,,,,,,
CostThisYear,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,41.2499999979375,42.79999999572,42.79999999144,55.49999997225,59.99999994,49.99999995,59.99999994,51.3333333162222,55.6666666481111,46.9999999843333
MIST,0.0,41.0,42.05,41.61538461538462,43.111111111111114,51.0,49.2,52.333333333333336,47.0,43.5,47.0
Diff,0.0,0.2499999979375005,0.7499999957200032,1.1846153760553761,12.388888861138888,8.999999940000002,0.7999999500000001,7.666666606666666,4.333333316222202,12.166666648111097,1.5666699937355588e-08
,,,,,,,,,,,
Stat,Mean,Repetitions,10,Stratification,_old__male,,,,,,
CostThisYear,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,40.9089009267026,40.5856943022995,40.5147222165275,41.8361110990587,44.8416666463349,45.9722221960625,46.6666666323819,43.3333333090556,55.6666666481111,46.9999999843333
MIST,0.0,41.0,41.48571428571428,40.582843406593412,40.133333333333333,42.781388888888884,44.7537037037037,42.481481481481488,39.333333333333336,37.100000000000001,41.399999999999999
Diff,0.0,0.09109907329739997,0.9000199834147793,0.06812119006590933,1.702777765725365,2.0602777574460163,1.218518492358804,4.185185150900409,3.999999975722261,18.566666648111095,5.5999999843333015
,,,,,,,,,,,
Stat,STD,Repetitions,10,Stratification,_old__male,,,,,,
CostThisYear,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,0.343662944980763,1.47557652582684,1.53234290552441,5.31459622764676,6.66975505946913,3.1080093545032,6.63025771438377,6.53197265281976,NA,NA
MIST,0.0,0.0,0.31635322833719381,1.0614663707519694,2.1507300097315691,4.6102829187084575,2.862979433137427,4.5851848112247806,4.285634919900045,5.1039200620699381,5.770615218501403
Diff,0.0,0.343662944980763,1.1592232974896461,0.4708765347724406,3.163866217915191,2.059472140760673,0.24502992136577317,2.0450729031589896,2.2463377329197147,5.103920062069938,5.770615218501403
,,,,,,,,,,,
Stat,Min,Repetitions,10,Stratification,_young__female,,,,,,
Cost,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,15.5357142851594,29.7199999988112,44.0454545434525,53.5555555525802,62.6666666624889,76.2857142802653,89.8333333258472,104.999999986875,117.999999986889,113.571428555204
MIST,0.0,16.0,31.518518518518515,45.12,55.199999999999996,66.94444444444444,74.14285714285714,85.61538461538461,93.33333333333333,103.5,111.66666666666667
Diff,0.0,0.46428571484059944,1.798518519707315,1.0745454565474972,1.6444444474197937,4.2777777819555425,2.142857137408157,4.2179487104625935,11.666666653541668,14.499999986888994,1.9047618885373225
,,,,,,,,,,,
Stat,Max,Repetitions,10,Stratification,_young__female,,,,,,
Cost,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,16.2499999994196,31.9999999988571,48.3749999979844,63.818181815281,77.9999999961,96.59999999356,109.307692299284,124.714285705378,144.285714265102,156.111111093765
MIST,0.0,16.0,32.0,48.0,63.39999999999999,80.00000000000001,96.52941176470588,114.33333333333333,129.28571428571428,151.28571428571428,160.45454545454547
Diff,0.0,0.24999999941960027,1.1429008850427635e-09,0.3749999979844034,0.4181818152810095,2.0000000039000128,0.07058822885412042,5.025641034049329,4.571428580336274,7.000000020612276,4.3434343607804635
,,,,,,,,,,,
Stat,Mean,Repetitions,10,Stratification,_young__female,,,,,,
Cost,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,15.9535714280115,31.3595555543843,46.213092275307,58.9084848454251,71.7743319653038,85.5949732560252,99.2951243115305,115.154746354064,129.306879495838,142.682142838116
MIST,0.0,16.0,31.948148148148146,47.028846153846153,60.313416149068324,74.116040100250615,88.740511204481791,102.52391591251885,113.63775557775557,127.88781385281384,141.79069264069264
Diff,0.0,0.04642857198849981,0.5885925937638454,0.8157538785391552,1.4049313036432238,2.3417081349468134,3.1455379484565924,3.2287916009883446,1.5169907763084325,1.4190656430241546,0.8914501974233531
,,,,,,,,,,,
Stat,STD,Repetitions,10,Stratification,_young__female,,,,,,
Cost,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,0.177416902713306,0.721307911294905,1.439833528668,3.6962037378213,5.10495783617277,6.29037790452824,5.50723133534239,6.22710999457936,8.1561548974891,11.780909307777
MIST,0.0,0.0,0.15140454041240484,1.0500597803964833,2.3604059347165243,4.2631926517710124,6.2872691346635978,8.490313271379387,10.725485347718548,14.404170014761869,15.050694699583325
Diff,0.0,0.177416902713306,0.5699033708825002,0.3897737482715167,1.335797803104776,0.8417651844017575,0.003108769864642369,2.9830819360369967,4.498375353139188,6.248015117272768,3.269785391806325
,,,,,,,,,,,
Stat,Min,Repetitions,10,Stratification,_old__female,,,,,,
Cost,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,40.699999997965,78.59999999476,112.636363626124,148.909090895554,174.285714260816,185.999999907,207.999999896,245.999999877,252.999999747,284.999999715
MIST,0.0,41.0,80.36842105263158,116.3076923076923,152.66666666666663,191.0,210.5,247.5,286.6666666666667,268.0,290.0
Diff,0.0,0.30000000203499866,1.7684210578715778,3.671328681568312,3.7575757711126414,16.714285739183993,24.50000009300001,39.50000010400001,40.66666678966669,15.000000252999996,5.000000284999999
,,,,,,,,,,,
Stat,Max,Repetitions,10,Stratification,_old__female,,,,,,
Cost,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,41.3499999979325,82.0588235245848,125.9999999895,174.90909089319,207.499999948125,259.666666580111,334.999999665,326.9999998365,361.999999638,409.999999795
MIST,0.0,41.0,82.14285714285714,124.23529411764706,167.42857142857142,218.75,277.3333333333333,319.0,362.0,393.75,445.0
Diff,0.0,0.3499999979324997,0.08403361827234335,1.7647058718529394,7.480519464618595,11.250000051874991,17.66666675322233,15.999999665000018,35.000000163499976,31.75000036199998,35.00000020499999
,,,,,,,,,,,
Stat,Mean,Repetitions,10,Stratification,_old__female,,,,,,
Cost,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,40.9599999980106,80.5566062164202,119.005594395934,158.586341973666,191.958333304724,226.943593019939,266.094999895848,288.737499902058,309.370370197641,342.592592380802
MIST,0.0,41.0,81.655889724310768,121.05208631023261,161.62168831168827,200.64712509712507,238.00757575757575,274.99424242424243,311.6583333333333,351.09833333333336,371.25
Diff,0.0,0.040000001989398015,1.0992835078905614,2.0464919142986133,3.035346338022265,8.688791792401076,11.063982737636763,8.899242528394439,22.920833431275298,41.727963135692335,28.65740761919801
,,,,,,,,,,,
Stat,STD,Repetitions,10,Stratification,_old__female,,,,,,
Cost,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,0.182269641531733,1.26020056417401,4.37403564228975,8.85934350891644,11.2651751550164,21.0714274421556,36.3145092117191,27.1573687538516,37.1800030041041,43.288126346957
MIST,0.0,0.0,0.62366361838807638,2.257963077900599,4.8271002263582581,9.2881330021405279,19.960035560575196,25.701210091815806,23.946655285920745,38.785992006469627,50.849648262255087
Diff,0.0,0.182269641531733,0.6365369457859336,2.1160725643891514,4.032243282558182,1.9770421528758728,1.1113918815804027,10.613299119903292,3.210713467930855,1.6059890023655257,7.561521915298087
,,,,,,,,,,,
Stat,Min,Repetitions,10,Stratification,_young__male,,,,,,
Cost,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,15.5714285708724,27.3157894722465,36.9374999976914,38.39999999616,46.2499999942187,62.999999991,67.9999999902857,79.19999998416,93.59999998128,89.9999999775
MIST,0.0,16.0,30.92307692307692,43.26315789473685,53.77777777777778,65.45454545454545,72.75,77.0,84.0,69.75,75.0
Diff,0.0,0.4285714291276008,3.6072874508304196,6.325657897045453,15.37777778161778,19.204545460326756,9.750000008999997,9.000000009714299,4.8000000158399985,23.849999981280007,14.999999977499996
,,,,,,,,,,,
Stat,Max,Repetitions,10,Stratification,_young__male,,,,,,
Cost,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,16.1785714279936,31.9999999987692,45.4285714264082,63.9999999954286,78.461538455503,96.9999999892222,118.9999999762,136.79999997264,198.49999990075,184.999999815
MIST,0.0,16.0,32.0,47.16,64.3157894736842,82.5,96.69230769230771,109.49999999999999,131.11111111111111,154.375,165.0
Diff,0.0,0.17857142799359949,1.2307985741699667e-09,1.7314285735917991,0.3157894782556028,4.038461544496997,0.30769229691449596,9.499999976200016,5.688888861528881,44.12499990075,19.999999814999995
,,,,,,,,,,,
Stat,Mean,Repetitions,10,Stratification,_young__male,,,,,,
Cost,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,15.9305555549943,30.0658074422176,43.0386007201936,56.1910364104895,68.7274170209423,80.0842424138087,95.2077777622304,107.012380929007,133.913333282772,139.277777714149
MIST,0.0,16.0,31.584900284900282,45.164036568694463,58.583517126148706,72.454579733991494,84.525842490842493,93.552222222222227,105.22634920634921,115.45107142857141,117.17619047619048
Diff,0.0,0.06944444500570057,1.5190928426826815,2.1254358485008638,2.392480715659204,3.7271627130491964,4.441600077033797,1.65555554000818,1.786031722657782,18.462261854200577,22.101587237958526
,,,,,,,,,,,
Stat,STD,Repetitions,10,Stratification,_young__male,,,,,,
Cost,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,0.192840882472748,1.33430698814247,2.80204622310728,7.33369192777935,9.04891194528304,9.8067885251148,15.4139863492811,17.9652765749761,32.1790944753824,30.2863647017936
MIST,0.0,0.0,0.42234923130906443,1.1252740037353286,3.3539295959312834,6.3115412408455711,8.850887627556471,10.761817188127299,14.873801394331963,23.531200403548748,31.154292999283587
Diff,0.0,0.192840882472748,0.9119577568334056,1.6767722193719514,3.979762331848067,2.7373707044374687,0.9559008975583296,4.6521691611538,3.0914751806441387,8.647894071833651,0.8679282974899856
,,,,,,,,,,,
Stat,Min,Repetitions,10,Stratification,_old__male,,,,,,
Cost,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,40.2631578926177,74.4545454477769,111.666666654259,136.99999996575,167.49999991625,211.999999947,230.49999988475,285.999999714,431.666666522778,414.999999861667
MIST,0.0,41.0,81.0,110.625,141.2,175.0,211.5,230.5,238.0,253.0,285.0
Diff,0.0,0.7368421073823015,6.545454552223106,1.0416666542590036,4.200000034249996,7.500000083749995,0.49999994699999206,1.1525000331857882e-07,47.99999971400001,178.66666652277797,129.999999861667
,,,,,,,,,,,
Stat,Max,Repetitions,10,Stratification,_old__male,,,,,,
Cost,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,41.2499999979375,84.59999999154,125.39999997492,200.9999998995,249.99999975,288.999999711,348.999999651,375.999999874667,431.666666522778,414.999999861667
MIST,0.0,41.0,83.1,121.84615384615384,164.66666666666669,218.33333333333334,257.5,315.3333333333333,368.0,325.5,395.0
Diff,0.0,0.2499999979375005,1.4999999915400082,3.5538461287661534,36.333333232833326,31.666666416666658,31.499999710999987,33.66666631766668,7.999999874667026,106.16666652277797,19.999999861666993
,,,,,,,,,,,
Stat,Mean,Repetitions,10,Stratification,_old__male,,,,,,
Cost,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,40.9089009267026,80.1713886046827,118.544166650003,159.011111065439,198.008333244814,237.31481468065,284.833333124556,315.749999822042,431.666666522778,414.999999861667
MIST,0.0,41.0,81.971428571428561,118.74853021978022,152.92500000000001,193.21170634920634,232.94814814814814,254.70370370370372,278.33333333333331,291.89999999999998,347.0
Diff,0.0,0.09109907329739997,1.8000399667458566,0.2043635697772146,6.086111065438985,4.796626895607659,4.366666532501853,30.129629420852297,37.4166664887087,139.766666522778,67.99999986166699
,,,,,,,,,,,
Stat,STD,Repetitions,10,Stratification,_old__male,,,,,,
Cost,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,0.343662944980763,2.95115305165256,4.59702871661908,17.2646192372708,22.334799863446,23.1316348053672,42.7730258766422,42.4293530890235,NA,NA
MIST,0.0,0.0,0.63270645667438763,3.1843991122559059,7.8212029577583086,15.20127683703131,17.836153290368717,25.157114326459773,45.403377260581252,27.130241429076889,44.944410108488462
Diff,0.0,0.343662944980763,2.3184465949781723,1.4126296043631745,9.44341627951249,7.133523026414691,5.295481514998482,17.615911550182428,2.974024171557751,27.13024142907689,44.94441010848846
,,,,,,,,,,,
Stat,Min,Repetitions,100,Stratification,_young__female,,,,,,
Healthy,0,1,2,3,4,5,6,7,8,9,10
iBioSim,30,14,10,6,5,2,2,1,1,1,1
MIST,30.0,14.0,10.0,6.0,4.0,3.0,2,2.0,1,0,0
Diff,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
,,,,,,,,,,,
Stat,Max,Repetitions,100,Stratification,_young__female,,,,,,
Healthy,0,1,2,3,4,5,6,7,8,9,10
iBioSim,30,26,23,17,16,14,12,10,9,9,9
MIST,30.0,28.0,20.0,18.0,16.0,14.0,13.0,10.0,9.0,8.0,8.0
Diff,0.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
,,,,,,,,,,,
Stat,Mean,Repetitions,100,Stratification,_young__female,,,,,,
Healthy,0,1,2,3,4,5,6,7,8,9,10
iBioSim,30,21.02,15.93,12.3333333333333,9.68686868686869,7.50505050505051,6.32323232323232,5.51020408163265,4.48484848484848,3.98947368421053,3.51612903225806
MIST,30.0,21.370000000000001,16.07,12.289999999999999,9.6799999999999997,7.9000000000000004,6.8099999999999996,5.2999999999999998,4.7000000000000002,3.96,3.2000000000000002
Diff,0.0,0.3500000000000014,0.14000000000000057,0.04333333333330103,0.006868686868690688,0.3949494949494907,0.4867676767676796,0.21020408163265003,0.2151515151515202,0.02947368421052987,0.3161290322580599
,,,,,,,,,,,
Stat,STD,Repetitions,100,Stratification,_young__female,,,,,,
Healthy,0,1,2,3,4,5,6,7,8,9,10
iBioSim,0,2.54248744819762,2.60246580819581,2.3430313524081,2.51788080899299,2.30072631554817,2.04953097087534,2.11155338314713,1.88638319501674,1.74730635759126,1.64589676379861
MIST,0.0,2.191143790605973,2.3709308575564014,2.5357843008036038,2.6048905054636262,2.3333333333333335,2.092289838353369,1.8721780110476958,1.7609685122142591,1.734498442917966,1.6143297699232972
Diff,0.0,0.3513436575916469,0.23153495063940843,0.19275294839550394,0.08700969647063639,0.03260701778516362,0.04275886747802904,0.23937537209943405,0.12541468280248091,0.012807914673294007,0.0315669938753127
,,,,,,,,,,,
Stat,Min,Repetitions,100,Stratification,_old__female,,,,,,
Healthy,0,1,2,3,4,5,6,7,8,9,10
iBioSim,20,2,1,1,1,1,1,1,1,1,1
MIST,20.0,5.0,1.0,0,0,0,0,0,0,0,0
Diff,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,,,,,,,,,,,
Stat,Max,Repetitions,100,Stratification,_old__female,,,,,,
Healthy,0,1,2,3,4,5,6,7,8,9,10
iBioSim,20,15,11,9,7,6,7,4,3,3,3
MIST,20.0,13.0,10.0,9.0,7.0,7,6,5.0,4,3.0,3
Diff,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
,,,,,,,,,,,
Stat,Mean,Repetitions,100,Stratification,_old__female,,,,,,
Healthy,0,1,2,3,4,5,6,7,8,9,10
